Loop Step: 0.0310 | Loop Time: 4.32 | Pressure: -2.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.34 | Pressure: 138.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.38 | Pressure: 138.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.41 | Pressure: 138.53 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.44 | Pressure: 138.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.47 | Pressure: 139.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.50 | Pressure: 139.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.54 | Pressure: 138.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.57 | Pressure: 140.39 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.60 | Pressure: 140.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.63 | Pressure: 139.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.66 | Pressure: 141.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.70 | Pressure: 141.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.73 | Pressure: 141.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.76 | Pressure: 142.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.79 | Pressure: 142.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.82 | Pressure: 142.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.86 | Pressure: 142.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.89 | Pressure: 143.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.92 | Pressure: 143.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.95 | Pressure: 143.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.98 | Pressure: 144.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.02 | Pressure: 144.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.05 | Pressure: 141.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.08 | Pressure: 144.86 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.11 | Pressure: 145.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.14 | Pressure: 143.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.18 | Pressure: 145.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.21 | Pressure: 145.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.24 | Pressure: 146.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.27 | Pressure: 146.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.30 | Pressure: 147.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.34 | Pressure: 147.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.37 | Pressure: 147.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.40 | Pressure: 147.80 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.43 | Pressure: 148.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.46 | Pressure: 148.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.50 | Pressure: 148.67 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.53 | Pressure: 148.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.56 | Pressure: 148.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.59 | Pressure: 149.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.62 | Pressure: 149.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.66 | Pressure: 148.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.69 | Pressure: 150.24 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.72 | Pressure: 150.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.75 | Pressure: 150.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.79 | Pressure: 151.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.82 | Pressure: 151.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.85 | Pressure: 151.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.88 | Pressure: 151.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.91 | Pressure: 152.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.95 | Pressure: 152.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.98 | Pressure: 152.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.01 | Pressure: 153.19 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.04 | Pressure: 153.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.07 | Pressure: 151.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.10 | Pressure: 154.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.14 | Pressure: 154.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.17 | Pressure: 155.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.20 | Pressure: 155.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.23 | Pressure: 155.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.27 | Pressure: 155.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.30 | Pressure: 156.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.33 | Pressure: 156.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.36 | Pressure: 156.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.39 | Pressure: 156.39 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.42 | Pressure: 157.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.46 | Pressure: 156.97 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.49 | Pressure: 157.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.52 | Pressure: 157.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.55 | Pressure: 157.86 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.59 | Pressure: 158.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.62 | Pressure: 158.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.65 | Pressure: 158.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.68 | Pressure: 157.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.71 | Pressure: 159.36 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.74 | Pressure: 159.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.78 | Pressure: 160.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.81 | Pressure: 160.63 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.84 | Pressure: 160.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.87 | Pressure: 161.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.91 | Pressure: 161.43 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.94 | Pressure: 161.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.97 | Pressure: 161.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.00 | Pressure: 162.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.03 | Pressure: 162.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.06 | Pressure: 162.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.10 | Pressure: 161.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.13 | Pressure: 163.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.16 | Pressure: 163.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.19 | Pressure: 162.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.23 | Pressure: 164.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.26 | Pressure: 164.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.29 | Pressure: 164.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.32 | Pressure: 165.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.35 | Pressure: 165.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.38 | Pressure: 165.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.42 | Pressure: 166.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.45 | Pressure: 166.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.48 | Pressure: 166.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.51 | Pressure: 167.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.55 | Pressure: 167.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.58 | Pressure: 167.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.61 | Pressure: 165.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.64 | Pressure: 168.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.67 | Pressure: 168.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.70 | Pressure: 167.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.74 | Pressure: 168.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.77 | Pressure: 169.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.80 | Pressure: 169.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.83 | Pressure: 167.28 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.87 | Pressure: 169.95 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.90 | Pressure: 170.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.93 | Pressure: 170.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.96 | Pressure: 170.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.99 | Pressure: 171.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.02 | Pressure: 171.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.06 | Pressure: 171.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.09 | Pressure: 171.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.12 | Pressure: 169.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.15 | Pressure: 172.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.19 | Pressure: 172.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.22 | Pressure: 171.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.25 | Pressure: 173.54 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.28 | Pressure: 173.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.31 | Pressure: 171.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.34 | Pressure: 173.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.38 | Pressure: 174.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.41 | Pressure: 175.03 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.44 | Pressure: 175.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.47 | Pressure: 175.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.51 | Pressure: 175.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.54 | Pressure: 176.05 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.57 | Pressure: 176.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.60 | Pressure: 176.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.63 | Pressure: 175.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.66 | Pressure: 177.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.70 | Pressure: 177.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.73 | Pressure: 177.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.76 | Pressure: 177.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.79 | Pressure: 178.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.83 | Pressure: 178.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.86 | Pressure: 178.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.89 | Pressure: 179.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.92 | Pressure: 179.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.95 | Pressure: 179.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.98 | Pressure: 180.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.02 | Pressure: 180.49 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.05 | Pressure: 180.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.08 | Pressure: 181.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.11 | Pressure: 178.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.15 | Pressure: 180.43 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.18 | Pressure: 181.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.21 | Pressure: 181.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.24 | Pressure: 180.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.27 | Pressure: 182.43 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.30 | Pressure: 182.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.34 | Pressure: 183.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.37 | Pressure: 183.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.40 | Pressure: 183.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.43 | Pressure: 183.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.47 | Pressure: 184.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.50 | Pressure: 184.35 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.53 | Pressure: 184.60 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.56 | Pressure: 184.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.59 | Pressure: 185.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.62 | Pressure: 185.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.66 | Pressure: 183.44 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.69 | Pressure: 185.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.72 | Pressure: 186.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.75 | Pressure: 185.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.78 | Pressure: 187.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.82 | Pressure: 187.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.85 | Pressure: 187.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.88 | Pressure: 187.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.91 | Pressure: 188.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.95 | Pressure: 188.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.98 | Pressure: 188.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.01 | Pressure: 188.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.04 | Pressure: 189.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.07 | Pressure: 189.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.10 | Pressure: 189.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.14 | Pressure: 189.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.17 | Pressure: 187.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.20 | Pressure: 190.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.23 | Pressure: 190.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.27 | Pressure: 189.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.30 | Pressure: 191.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.33 | Pressure: 191.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.36 | Pressure: 191.67 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.39 | Pressure: 192.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.42 | Pressure: 192.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.46 | Pressure: 192.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.49 | Pressure: 193.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.52 | Pressure: 193.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.55 | Pressure: 193.54 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.59 | Pressure: 193.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.62 | Pressure: 194.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.65 | Pressure: 194.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.68 | Pressure: 193.35 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.71 | Pressure: 194.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.74 | Pressure: 195.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.78 | Pressure: 193.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.81 | Pressure: 195.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.84 | Pressure: 195.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.87 | Pressure: 195.97 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.91 | Pressure: 196.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.94 | Pressure: 196.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.97 | Pressure: 196.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.00 | Pressure: 197.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.03 | Pressure: 197.24 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.06 | Pressure: 197.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.10 | Pressure: 196.01 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.13 | Pressure: 198.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.16 | Pressure: 198.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.19 | Pressure: 196.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.23 | Pressure: 199.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.26 | Pressure: 199.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.29 | Pressure: 199.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.32 | Pressure: 199.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.35 | Pressure: 200.12 | Solenoid: RELEASE
Loop Step: 0.0320 | Loop Time: 37.38 | Pressure: 194.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.42 | Pressure: 193.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.45 | Pressure: 193.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.48 | Pressure: 194.36 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.51 | Pressure: 194.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.55 | Pressure: 195.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.58 | Pressure: 195.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.61 | Pressure: 195.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.64 | Pressure: 196.19 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.67 | Pressure: 196.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.70 | Pressure: 195.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.74 | Pressure: 197.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.77 | Pressure: 197.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.80 | Pressure: 196.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.83 | Pressure: 198.33 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.87 | Pressure: 198.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.90 | Pressure: 198.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.93 | Pressure: 199.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.96 | Pressure: 199.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.99 | Pressure: 200.09 | Solenoid: RELEASE
Loop Step: 0.0320 | Loop Time: 38.02 | Pressure: 194.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.06 | Pressure: 193.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.09 | Pressure: 193.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.12 | Pressure: 194.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.15 | Pressure: 194.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.19 | Pressure: 195.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.22 | Pressure: 194.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.25 | Pressure: 196.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.28 | Pressure: 196.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.31 | Pressure: 196.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.34 | Pressure: 197.19 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.38 | Pressure: 197.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.41 | Pressure: 197.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.44 | Pressure: 198.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.47 | Pressure: 198.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.51 | Pressure: 198.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.54 | Pressure: 199.21 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.57 | Pressure: 199.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.60 | Pressure: 199.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.63 | Pressure: 200.25 | Solenoid: RELEASE
Loop Step: 0.0320 | Loop Time: 38.66 | Pressure: 194.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.70 | Pressure: 193.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.73 | Pressure: 192.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.76 | Pressure: 194.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.79 | Pressure: 195.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.83 | Pressure: 195.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.86 | Pressure: 195.67 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.89 | Pressure: 196.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.92 | Pressure: 196.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.95 | Pressure: 196.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.98 | Pressure: 197.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.02 | Pressure: 197.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.05 | Pressure: 197.66 | Solenoid: PRESSURIZE
