Loop Step: 0.0310 | Loop Time: 4.60 | Pressure: 0.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.64 | Pressure: 115.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.67 | Pressure: 116.24 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.70 | Pressure: 116.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.73 | Pressure: 116.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.76 | Pressure: 116.95 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.80 | Pressure: 117.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.83 | Pressure: 116.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.86 | Pressure: 115.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.89 | Pressure: 117.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.92 | Pressure: 117.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.96 | Pressure: 117.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.99 | Pressure: 117.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.02 | Pressure: 117.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.05 | Pressure: 117.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.08 | Pressure: 117.97 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.12 | Pressure: 118.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.15 | Pressure: 118.28 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.18 | Pressure: 118.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.21 | Pressure: 118.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.24 | Pressure: 118.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.28 | Pressure: 119.05 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.31 | Pressure: 119.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.34 | Pressure: 120.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.37 | Pressure: 119.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.40 | Pressure: 120.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.44 | Pressure: 121.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.47 | Pressure: 121.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.50 | Pressure: 121.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.53 | Pressure: 121.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.56 | Pressure: 121.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.60 | Pressure: 121.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.63 | Pressure: 121.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.66 | Pressure: 122.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.69 | Pressure: 122.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.72 | Pressure: 122.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.76 | Pressure: 122.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.79 | Pressure: 123.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.82 | Pressure: 123.53 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.85 | Pressure: 123.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.88 | Pressure: 123.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.92 | Pressure: 124.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.95 | Pressure: 125.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 31.98 | Pressure: 125.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.01 | Pressure: 126.53 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.04 | Pressure: 126.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.08 | Pressure: 127.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.11 | Pressure: 127.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.14 | Pressure: 127.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.17 | Pressure: 127.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.20 | Pressure: 127.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.24 | Pressure: 128.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.27 | Pressure: 128.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.30 | Pressure: 127.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.33 | Pressure: 128.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.36 | Pressure: 128.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.40 | Pressure: 128.33 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.43 | Pressure: 129.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.46 | Pressure: 129.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.49 | Pressure: 130.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.52 | Pressure: 130.43 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.56 | Pressure: 130.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.59 | Pressure: 131.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.62 | Pressure: 131.54 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.65 | Pressure: 132.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.68 | Pressure: 133.03 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.72 | Pressure: 133.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.75 | Pressure: 133.60 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.78 | Pressure: 133.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.81 | Pressure: 134.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.84 | Pressure: 134.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.88 | Pressure: 134.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.91 | Pressure: 133.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.94 | Pressure: 134.49 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 32.97 | Pressure: 134.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.00 | Pressure: 134.95 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.04 | Pressure: 135.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.07 | Pressure: 135.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.10 | Pressure: 135.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.13 | Pressure: 136.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.16 | Pressure: 136.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.20 | Pressure: 136.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.23 | Pressure: 137.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.26 | Pressure: 137.28 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.29 | Pressure: 137.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.32 | Pressure: 138.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.36 | Pressure: 139.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.39 | Pressure: 139.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.42 | Pressure: 138.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.45 | Pressure: 139.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.48 | Pressure: 139.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.52 | Pressure: 139.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.55 | Pressure: 139.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.58 | Pressure: 140.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.61 | Pressure: 140.63 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.64 | Pressure: 140.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.68 | Pressure: 141.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.71 | Pressure: 141.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.74 | Pressure: 141.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.77 | Pressure: 141.95 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.80 | Pressure: 142.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.84 | Pressure: 142.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.87 | Pressure: 142.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.90 | Pressure: 143.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.93 | Pressure: 143.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 33.96 | Pressure: 143.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.00 | Pressure: 144.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.03 | Pressure: 144.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.06 | Pressure: 144.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.09 | Pressure: 144.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.12 | Pressure: 145.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.16 | Pressure: 145.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.19 | Pressure: 145.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.22 | Pressure: 145.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.25 | Pressure: 146.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.28 | Pressure: 146.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.32 | Pressure: 146.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.35 | Pressure: 147.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.38 | Pressure: 147.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.41 | Pressure: 147.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.44 | Pressure: 146.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.48 | Pressure: 148.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.51 | Pressure: 148.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.54 | Pressure: 149.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.57 | Pressure: 149.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.60 | Pressure: 149.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.64 | Pressure: 150.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.67 | Pressure: 150.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.70 | Pressure: 151.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.73 | Pressure: 151.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.76 | Pressure: 151.67 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.80 | Pressure: 151.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.83 | Pressure: 151.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.86 | Pressure: 152.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.89 | Pressure: 152.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.92 | Pressure: 152.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.96 | Pressure: 151.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 34.99 | Pressure: 153.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.02 | Pressure: 153.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.05 | Pressure: 154.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.08 | Pressure: 154.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.12 | Pressure: 154.60 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.15 | Pressure: 154.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.18 | Pressure: 155.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.21 | Pressure: 155.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.24 | Pressure: 155.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.28 | Pressure: 156.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.31 | Pressure: 156.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.34 | Pressure: 157.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.37 | Pressure: 157.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.40 | Pressure: 157.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.44 | Pressure: 157.95 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.47 | Pressure: 156.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.50 | Pressure: 158.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.53 | Pressure: 158.35 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.56 | Pressure: 158.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.60 | Pressure: 159.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.63 | Pressure: 159.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.66 | Pressure: 159.53 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.69 | Pressure: 159.80 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.72 | Pressure: 159.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.76 | Pressure: 160.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.79 | Pressure: 160.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.82 | Pressure: 160.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.85 | Pressure: 160.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.88 | Pressure: 161.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.92 | Pressure: 161.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.95 | Pressure: 161.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 35.98 | Pressure: 160.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.01 | Pressure: 162.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.04 | Pressure: 163.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.08 | Pressure: 163.54 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.11 | Pressure: 163.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.14 | Pressure: 163.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.17 | Pressure: 163.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.20 | Pressure: 164.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.24 | Pressure: 163.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.27 | Pressure: 164.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.30 | Pressure: 165.19 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.33 | Pressure: 165.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.36 | Pressure: 165.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.40 | Pressure: 166.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.43 | Pressure: 166.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.46 | Pressure: 166.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.49 | Pressure: 165.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.52 | Pressure: 167.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.56 | Pressure: 167.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.59 | Pressure: 167.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.62 | Pressure: 167.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.65 | Pressure: 168.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.68 | Pressure: 168.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.72 | Pressure: 169.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.75 | Pressure: 169.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.78 | Pressure: 169.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.81 | Pressure: 169.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.84 | Pressure: 169.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.88 | Pressure: 170.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.91 | Pressure: 170.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.94 | Pressure: 170.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 36.97 | Pressure: 170.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.00 | Pressure: 169.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.04 | Pressure: 171.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.07 | Pressure: 171.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.10 | Pressure: 171.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.13 | Pressure: 172.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.16 | Pressure: 172.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.20 | Pressure: 172.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.23 | Pressure: 172.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.26 | Pressure: 173.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.29 | Pressure: 173.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.32 | Pressure: 173.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.36 | Pressure: 174.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.39 | Pressure: 174.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.42 | Pressure: 174.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.45 | Pressure: 174.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.48 | Pressure: 174.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.52 | Pressure: 173.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.55 | Pressure: 175.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.58 | Pressure: 175.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.61 | Pressure: 176.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.64 | Pressure: 176.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.68 | Pressure: 176.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.71 | Pressure: 176.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.74 | Pressure: 176.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.77 | Pressure: 177.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.80 | Pressure: 177.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.84 | Pressure: 177.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.87 | Pressure: 178.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.90 | Pressure: 178.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.93 | Pressure: 177.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 37.96 | Pressure: 179.21 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.00 | Pressure: 179.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.03 | Pressure: 178.44 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.06 | Pressure: 179.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.09 | Pressure: 180.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.12 | Pressure: 180.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.16 | Pressure: 180.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.19 | Pressure: 180.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.22 | Pressure: 181.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.25 | Pressure: 181.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.28 | Pressure: 181.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.32 | Pressure: 182.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.35 | Pressure: 182.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.38 | Pressure: 182.60 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.41 | Pressure: 182.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.44 | Pressure: 183.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.48 | Pressure: 183.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.51 | Pressure: 183.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.54 | Pressure: 182.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.57 | Pressure: 184.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.60 | Pressure: 184.67 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.64 | Pressure: 184.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.67 | Pressure: 185.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.70 | Pressure: 185.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.73 | Pressure: 185.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.76 | Pressure: 185.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.80 | Pressure: 185.60 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.83 | Pressure: 185.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.86 | Pressure: 186.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.89 | Pressure: 186.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.92 | Pressure: 186.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.96 | Pressure: 186.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 38.99 | Pressure: 187.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.02 | Pressure: 187.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.05 | Pressure: 186.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.08 | Pressure: 188.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.12 | Pressure: 188.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.15 | Pressure: 188.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.18 | Pressure: 188.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.21 | Pressure: 189.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.24 | Pressure: 189.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.28 | Pressure: 189.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.31 | Pressure: 190.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 39.34 | Pressure: 190.20 | Solenoid: PRESSURIZE
